Unknown,31.47164,31.90881,166.25073,174.87037,168.55512,167.13211,179.75386,179.46447
Unknown,54.20118,42.43603,125.17169,155.13466,161.8409,157.09593,179.57458,176.88376
Unknown,26.53204,0.03997,52.62244,161.19793,178.22059,174.28077,160.84833,154.56622
Unknown,6.69071,9.0126,142.85812,96.74107,179.94314,122.46581,169.31716,132.06717
Unknown,22.45209,19.00327,178.43435,117.57817,148.14757,176.66112,157.29631,161.90825
Unknown,14.86483,10.33385,145.12524,162.40275,175.67344,174.31314,160.93871,143.57014
Unknown,1.11834,7.26679,170.75988,158.00437,176.73054,179.09112,174.45856,177.80269
Unknown,30.27007,17.4447,173.43533,173.31488,172.18952,172.76908,177.22755,173.3423
Unknown,33.82544,1.50511,76.52784,41.19535,175.19097,164.07315,178.8033,172.56493
Unknown,33.54459,53.5811,12.57285,29.16809,173.12125,179.90356,179.6228,178.6764
Unknown,12.40062,36.91163,168.97296,161.2085,162.52427,165.65905,138.46245,160.65264
Unknown,0.81839,7.71086,22.66847,18.74191,171.1433,169.42104,179.93902,177.68314
Unknown,6.17676,24.63256,178.76579,84.23571,172.26083,176.88075,173.42869,174.92318
Unknown,34.06057,64.96533,173.07152,92.5959,162.77668,178.98618,178.75054,178.25553
Unknown,10.36407,10.80017,163.37608,171.3742,175.50233,177.68613,166.68606,178.38142
Unknown,10.4409,29.45678,105.35139,55.5881,162.87248,177.75247,177.2979,175.94477
Unknown,8.94702,171.58092,178.9415,172.17242,174.45965,177.51655,177.57428,177.9377
Unknown,5.34247,13.35359,153.90808,140.09979,176.57895,179.98424,179.23006,178.27597
Unknown,12.73926,5.72273,178.82788,161.11675,170.46751,171.20457,155.56217,166.84143
Unknown,0.90096,12.22449,172.53565,172.34558,175.01444,176.61031,179.02659,178.92056
Unknown,11.34604,13.05274,179.09181,158.78023,169.72092,172.44046,175.82074,175.20439
Unknown,22.85542,18.13343,170.47178,159.38232,167.99314,165.81114,176.02231,169.58178
Unknown,28.11983,1.34104,122.10419,152.22768,175.78001,173.16898,164.67352,172.01826
Unknown,8.58156,3.63291,37.23508,28.74749,172.80361,173.08301,162.55136,167.8577
Unknown,49.32363,10.55349,168.82654,141.36177,133.44431,133.38808,132.62811,132.34493
Unknown,27.07024,20.32186,36.45081,51.80639,166.33447,163.88984,179.18077,178.84381
Unknown,7.03719,5.96348,149.82703,164.39556,164.75263,178.70642,176.14389,178.47073
Unknown,25.71763,39.98523,133.20688,110.77788,177.24538,163.95465,168.23016,175.50174
Unknown,131.3419,38.33004,144.52117,4.34857,168.6275,174.18098,162.86993,178.1967
Unknown,4.46803,20.2375,166.04692,48.26135,166.82429,177.45574,177.14688,175.99701
Unknown,16.91425,30.36668,32.66179,15.23483,162.58071,174.0889,176.56783,175.59767
Unknown,29.34928,6.64797,129.76553,171.3709,176.92806,154.68189,177.79064,143.10858
Unknown,19.67803,53.08346,57.97302,18.4314,172.97033,175.70043,173.29137,178.5333
Unknown,9.74131,13.51249,178.1184,176.53394,174.53657,166.89927,175.82956,177.9521
Unknown,21.096,24.50332,175.09021,143.5472,148.28127,153.17996,168.77714,169.15715
Unknown,12.88228,15.10232,173.62332,169.77455,172.29116,171.12111,176.93038,175.97194
Unknown,31.09621,19.10122,144.50937,150.71678,170.99606,156.12209,175.24785,171.47026
Unknown,15.85771,25.48917,107.67506,174.02212,178.20897,158.70784,177.50269,163.3171
Unknown,84.87752,90.63878,168.17949,167.15243,146.49447,174.53676,124.09055,179.27604
Unknown,71.34795,71.7408,49.85292,56.27889,171.25865,171.44307,174.61553,178.66177
Unknown,0.298,10.29443,169.51217,173.67734,175.74843,179.43676,177.43831,177.5079
Unknown,2.08483,5.16688,167.16061,154.02579,168.06525,155.25861,166.7517,152.21808
Unknown,16.65105,10.22757,164.94188,90.48027,172.06803,174.65,179.88582,175.65209
Unknown,5.48323,10.32914,175.92787,171.58188,170.54557,179.77243,168.29268,173.70731
Unknown,14.37452,11.42784,28.5239,24.20166,170.0849,176.39068,178.99357,176.42017
Unknown,26.48368,29.34699,179.05042,171.2816,164.97841,175.68854,176.13304,175.39283
Unknown,10.21872,7.3451,158.42099,158.33986,162.69689,172.97253,175.74911,167.0682
Unknown,85.2036,52.88462,103.58513,101.72946,174.92519,179.29214,176.79779,174.71776
Unknown,21.59445,30.10614,144.38975,168.79393,131.26971,134.32735,150.93089,144.88675
Unknown,16.32153,4.52237,134.43875,157.92633,176.29278,176.62726,177.98252,177.46123
Unknown,58.60503,7.04926,97.2399,170.01133,153.67975,165.87615,171.14188,175.284
Unknown,51.71497,12.71914,109.67493,147.2796,179.71375,168.45013,162.3978,140.90744
Unknown,28.18347,21.35557,174.81469,178.05677,174.18786,171.86529,169.80552,173.2358
Unknown,17.58812,22.77109,162.40638,161.8817,163.5233,162.44631,178.26967,179.87816
Unknown,9.75501,8.78383,77.20555,59.71979,174.56121,167.12426,177.58415,173.69462
Unknown,43.37101,39.78373,166.47952,175.51767,162.1737,179.07442,176.76889,167.15418
Unknown,23.36374,26.72466,178.46558,159.89569,160.16811,151.98894,177.98124,174.05146
Unknown,6.31298,16.93374,49.07864,25.03424,152.19318,156.67807,157.09147,156.85389
Unknown,28.70444,38.64384,179.27677,82.36119,150.91626,166.53293,168.84709,176.71355
Unknown,26.95754,24.42923,158.56764,179.06655,179.50891,178.21649,179.64418,172.3125
Unknown,24.78044,4.17084,137.56333,167.23794,160.61872,166.8805,174.99332,156.64218
Unknown,57.37128,76.54761,49.71937,67.77393,142.95912,159.46778,134.61215,163.05952
Unknown,9.13526,6.70317,176.09958,179.23842,176.2491,179.60126,177.7281,174.1618
Unknown,3.16533,30.57266,35.62476,15.52798,174.83303,176.93282,179.77122,179.10451
Unknown,13.20913,51.46804,134.08037,174.08596,176.50654,157.28953,176.99053,148.21646
Unknown,10.01296,11.89381,31.76418,54.92796,177.34238,173.68537,177.92984,174.49772
Unknown,16.48193,11.29221,165.93393,176.90308,172.94662,179.90989,177.54823,177.83091
Unknown,31.26829,17.70788,154.1088,166.06192,179.60061,148.737,175.05613,167.23778
Unknown,1.6822,7.84896,155.02967,171.65217,174.09065,166.93752,167.67039,174.8888
